user_id,lat,lon,weather_id,weather_main,weather_description,weather_icon,base,temperature,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind,wind_deg,wind_gust,rain,clouds,dt,sys,timezone,id,name,cod
9,35.7415,66.7681,804,Clouds,overcast clouds,04n,stations,284.5,283.62,284.5,284.5,1017,74,1017.0,763.0,10000,1.11,334,1.14,,{'all': 87},1716572762,1716561481,16200,1133635,Mazār,200
4,20.2442,98.5378,804,Clouds,overcast clouds,04n,stations,293.84,294.39,293.84,293.84,1007,93,1007.0,891.0,10000,0.97,117,1.74,,{'all': 97},1716572763,1716638359,23400,1302015,Pānghpak,200
3,-8.7558,92.5378,804,Clouds,overcast clouds,04n,stations,301.83,306.82,301.83,301.83,1009,79,1009.0,1009.0,10000,9.32,110,10.31,,{'all': 88},1716572764,1716550622,21600,0,,200
2,19.3107,72.1926,800,Clear,clear sky,01n,stations,301.91,308.28,301.91,301.91,1004,85,1004.0,1004.0,10000,7.76,267,10.94,,{'all': 3},1716572765,1716558160,18000,1253133,Virār,200
8,35.7415,73.7681,804,Clouds,overcast clouds,04n,stations,279.06,279.06,279.06,279.06,1018,73,1018.0,667.0,10000,1.2,9,1.29,,{'all': 98},1716572767,1716559800,18000,1181138,Chilas,200
9,-70.6102,-45.0653,804,Clouds,overcast clouds,04n,stations,250.25,243.25,250.25,250.25,988,93,988.0,988.0,10000,8.03,320,13.82,,{'all': 97},1716572767,0,-10800,0,,200
3,23.85,76.95,802,Clouds,scattered clouds,03n,stations,310.86,309.05,310.86,310.86,998,18,998.0,952.0,10000,3.36,85,8.2,,{'all': 39},1716572768,1716557511,19800,1275762,Biaora,200
10,36.85,78.95,804,Clouds,overcast clouds,04n,stations,288.19,286.72,288.19,288.19,1008,37,1008.0,715.0,10000,1.52,154,1.64,,{'all': 85},1716572768,1716645169,28800,1346629,Layka,200
3,18.85,76.95,804,Clouds,overcast clouds,04n,stations,310.09,309.74,310.09,310.09,998,26,998.0,947.0,10000,3.84,199,6.37,,{'all': 95},1716572769,1716556969,19800,1279227,Ahmadpur,200
3,21.85,85.95,802,Clouds,scattered clouds,03n,stations,300.01,301.85,300.01,300.01,1001,71,1001.0,954.0,10000,2.65,176,4.43,,{'all': 42},1716572770,1716555128,19800,7279597,Barbil,200
7,36.7415,74.7681,804,Clouds,overcast clouds,04n,stations,278.0,276.77,278.0,278.0,1017,57,1017.0,618.0,10000,1.62,211,1.8,,{'all': 98},1716572771,1716559710,18000,7427939,Barishal,200
1,36.7415,72.7681,601,Snow,snow,13n,stations,274.34,274.34,274.34,274.34,1023,97,1023.0,639.0,689,0.71,344,1.02,,{'all': 86},1716572773,1716560191,18000,1137148,Khandūd,200
6,32.7415,76.7681,804,Clouds,overcast clouds,04n,stations,269.25,265.22,269.25,269.25,1021,82,1021.0,558.0,10000,2.76,46,2.24,,{'all': 99},1716572774,1716558653,19800,1265376,Kyelang,200
9,24.85,77.95,800,Clear,clear sky,01n,stations,308.74,307.0,308.74,308.74,998,21,998.0,946.0,10000,2.57,76,3.79,,{'all': 0},1716572776,1716557385,19800,1269685,Isāgarh,200
1,28.85,80.95,801,Clouds,few clouds,02n,stations,297.59,297.4,297.59,297.59,1001,50,1001.0,876.0,10000,2.8,18,3.49,,{'all': 11},1716572778,1716557142,20700,1283467,Dhangadhi,200
3,-75.6102,-47.0653,600,Snow,light snow,13n,stations,251.64,244.64,251.64,251.64,976,98,976.0,976.0,137,6.38,334,11.08,,{'all': 100},1716572778,0,-10800,0,,200
8,-75.6102,-43.0653,600,Snow,light snow,13n,stations,249.98,242.98,249.98,249.98,978,98,978.0,978.0,122,7.05,334,11.92,,{'all': 100},1716572779,0,-10800,0,,200
10,-81.6102,-39.0653,804,Clouds,overcast clouds,04n,stations,241.48,234.48,241.48,241.48,982,60,982.0,906.0,10000,4.87,114,6.65,,{'all': 99},1716572781,0,-10800,0,,200
3,-72.6102,-44.0653,600,Snow,light snow,13n,stations,249.33,242.33,249.33,249.33,984,97,984.0,984.0,351,7.42,327,12.24,,{'all': 100},1716572783,0,-10800,0,,200
10,-74.6102,-43.0653,804,Clouds,overcast clouds,04n,stations,249.51,242.51,249.51,249.51,980,93,980.0,980.0,2111,8.38,331,12.94,,{'all': 100},1716572783,0,-10800,0,,200
1,-80.6102,-47.0653,804,Clouds,overcast clouds,04n,stations,240.75,233.75,240.75,240.75,981,90,981.0,967.0,10000,2.6,110,2.58,,{'all': 100},1716572785,0,-10800,0,,200
4,-87.6102,-54.0653,803,Clouds,broken clouds,04n,stations,221.22,214.22,221.22,221.22,1017,81,1017.0,706.0,10000,8.5,142,14.29,,{'all': 54},1716572785,0,43200,0,,200
4,-87.6102,-56.0653,803,Clouds,broken clouds,04n,stations,221.43,214.43,221.43,221.43,1017,81,1017.0,704.0,10000,8.6,141,14.45,,{'all': 57},1716572786,0,43200,0,,200
2,-75.6102,-50.0653,600,Snow,light snow,13n,stations,255.65,248.65,255.65,255.65,975,96,975.0,975.0,367,6.69,302,14.91,,{'all': 100},1716572787,0,-10800,0,,200
2,-87.6102,-43.0653,802,Clouds,scattered clouds,03n,stations,220.45,213.45,220.45,220.45,1019,81,1019.0,715.0,10000,7.6,136,12.76,,{'all': 36},1716572789,0,43200,0,,200
5,-71.1102,-45.5653,600,Snow,light snow,13n,stations,250.77,243.77,250.77,250.77,987,95,987.0,987.0,1841,7.87,323,12.93,,{'all': 100},1716572789,0,-10800,0,,200
4,-74.1102,-46.5653,600,Snow,light snow,13n,stations,250.62,243.62,250.62,250.62,980,97,980.0,980.0,293,6.53,321,10.94,,{'all': 100},1716572790,0,-10800,0,,200
3,-75.1102,-43.5653,600,Snow,light snow,13n,stations,249.71,242.71,249.71,249.71,978,98,978.0,978.0,121,7.71,329,12.55,,{'all': 100},1716572791,0,-10800,0,,200
1,-87.6102,-42.0653,802,Clouds,scattered clouds,03n,stations,220.36,213.36,220.36,220.36,1019,81,1019.0,715.0,10000,7.5,135,12.71,,{'all': 31},1716572792,0,43200,0,,200
7,-80.1102,-50.5653,804,Clouds,overcast clouds,04n,stations,245.62,238.62,245.62,245.62,978,92,978.0,926.0,7928,5.21,130,7.07,,{'all': 100},1716572793,0,-10800,0,,200
2,-80.1102,-51.5653,804,Clouds,overcast clouds,04n,stations,247.05,240.05,247.05,247.05,978,90,978.0,949.0,6754,4.45,135,6.38,,{'all': 100},1716572794,0,-10800,0,,200
1,-42.3159,86.1496,804,Clouds,overcast clouds,04n,stations,284.54,283.3,284.54,284.54,999,60,999.0,999.0,10000,11.08,282,13.73,,{'all': 96},1716572795,1716548194,21600,0,,200
1,12.3871,83.4917,804,Clouds,overcast clouds,04n,stations,303.13,310.13,303.13,303.13,1002,80,1002.0,1002.0,10000,4.96,246,5.36,,{'all': 100},1716572796,1716554751,21600,0,,200
6,1.1271,88.6569,501,Rain,moderate rain,10n,stations,302.64,308.8,302.64,302.64,1006,78,1006.0,1006.0,10000,7.66,230,9.28,{'1h': 1.88},{'all': 100},1716572797,1716552459,21600,0,,200
6,-43.9509,-34.4618,804,Clouds,overcast clouds,04d,stations,280.34,280.34,280.34,280.34,1012,59,1012.0,1012.0,10000,1.08,222,1.44,,{'all': 100},1716572799,1716576836,-7200,0,,200
1,7.1271,75.6569,804,Clouds,overcast clouds,04n,stations,302.16,307.07,302.16,302.16,1008,76,1008.0,1008.0,10000,10.43,265,11.37,,{'all': 100},1716572799,1716556132,18000,0,,200
3,10.0761,74.8774,500,Rain,light rain,10n,stations,301.97,306.21,301.97,301.97,1007,74,1007.0,1007.0,10000,5.85,291,7.29,{'1h': 0.16},{'all': 100},1716572801,1716556597,19800,1259411,Ponnāni,200
6,14.8505,74.2711,804,Clouds,overcast clouds,04n,stations,301.24,307.18,301.24,301.24,1006,90,1006.0,1003.0,10000,2.22,283,5.33,,{'all': 100},1716572802,1716557206,19800,1267635,Karwar,200
10,-32.8129,63.5342,500,Rain,light rain,10n,stations,291.62,291.53,291.62,291.62,1023,77,1023.0,1023.0,10000,5.67,211,6.48,{'1h': 0.16},{'all': 100},1716572803,1716555028,14400,0,,200
2,-43.3159,87.1496,804,Clouds,overcast clouds,04n,stations,282.56,278.25,282.56,282.56,998,64,998.0,998.0,10000,11.63,266,15.12,,{'all': 98},1716572804,1716547779,21600,0,,200
2,9.8505,77.2711,501,Rain,moderate rain,10n,stations,296.56,297.36,296.56,296.56,1008,92,1008.0,956.0,10000,2.94,258,5.26,{'1h': 1.15},{'all': 100},1716572804,1716556001,19800,1266240,Kombai,200
10,10.8505,76.2711,804,Clouds,overcast clouds,04n,stations,298.44,299.51,298.44,298.44,1006,95,1006.0,1000.0,10000,1.75,288,7.31,,{'all': 100},1716572805,1716556336,19800,1256432,Shōranūr,200
7,31.2442,91.5378,802,Clouds,scattered clouds,03n,stations,277.65,276.01,277.65,277.65,1012,76,1012.0,594.0,10000,1.93,127,2.45,,{'all': 49},1716572807,1716641344,28800,1280517,Nagqu Prefecture,200
4,12.2442,92.5378,501,Rain,moderate rain,10n,stations,302.53,309.53,302.53,302.53,1002,84,1002.0,1002.0,9739,13.5,212,17.56,{'1h': 3.16},{'all': 100},1716572809,1716552565,19800,1278647,Andaman and Nicobar Islands,200
8,17.3107,76.1926,502,Rain,heavy intensity rain,10n,stations,308.22,309.1,308.22,308.22,1000,35,1000.0,951.0,10000,6.51,275,9.74,{'1h': 4.86},{'all': 94},1716572810,1716556992,19800,1272307,Dudhani,200
5,-42.9509,-35.4618,804,Clouds,overcast clouds,04d,stations,281.24,278.84,281.24,281.24,1012,60,1012.0,1012.0,10000,3.94,218,3.96,,{'all': 100},1716572810,1716577256,-7200,0,,200
3,14.85,73.95,804,Clouds,overcast clouds,04n,stations,302.67,309.67,302.67,302.67,1005,84,1005.0,1005.0,10000,6.19,295,7.87,,{'all': 100},1716572812,1716557283,19800,6697165,Canacona,200
6,-43.8159,86.6496,803,Clouds,broken clouds,04n,stations,281.71,277.3,281.71,281.71,996,64,996.0,996.0,10000,10.7,272,14.66,,{'all': 83},1716572812,1716547809,21600,0,,200
9,71.9616,81.9616,802,Clouds,scattered clouds,03n,stations,261.24,254.24,261.24,261.24,1010,97,1010.0,1010.0,6575,5.0,176,8.53,,{'all': 48},1716572813,0,25200,0,,200
2,71.9366,81.9366,802,Clouds,scattered clouds,03n,stations,261.25,254.25,261.25,261.25,1010,97,1010.0,1010.0,6586,5.01,176,8.62,,{'all': 45},1716572813,0,25200,0,,200
1,76.9366,85.3639,804,Clouds,overcast clouds,04n,stations,267.94,260.94,267.94,267.94,1003,87,1003.0,1003.0,10000,9.7,213,12.43,,{'all': 100},1716572815,0,21600,0,,200
10,71.9366,72.7789,804,Clouds,overcast clouds,04n,stations,267.46,260.46,267.46,267.46,1002,94,1002.0,1002.0,4995,8.67,176,14.15,,{'all': 100},1716572816,0,18000,1507203,Drovyanoy,200
5,80.9366,74.9366,803,Clouds,broken clouds,04n,stations,263.5,257.16,263.5,263.5,986,96,986.0,986.0,10000,3.84,228,4.31,,{'all': 70},1716572818,0,18000,0,,200
9,30.85,78.95,802,Clouds,scattered clouds,03n,stations,267.22,262.28,267.22,267.22,1019,73,1019.0,526.0,10000,3.24,28,2.97,,{'all': 42},1716572819,1716557877,19800,1253628,Uttarkāshi,200
7,80.9616,74.9616,803,Clouds,broken clouds,04n,stations,263.28,256.97,263.28,263.28,986,96,986.0,986.0,10000,3.76,227,4.0,,{'all': 71},1716572820,0,18000,0,,200
5,38.0837,72.7974,804,Clouds,overcast clouds,04n,stations,262.3,258.67,262.3,262.3,1025,97,1025.0,529.0,6106,1.67,237,1.58,,{'all': 95},1716572821,1716560393,18000,1221692,Gorno-Badakhshan,200
6,75.9616,79.9616,804,Clouds,overcast clouds,04n,stations,266.03,259.03,266.03,266.03,1002,88,1002.0,1002.0,10000,7.07,196,12.35,,{'all': 100},1716572821,0,25200,0,,200
4,76.9366,71.9366,803,Clouds,broken clouds,04n,stations,265.88,258.88,265.88,265.88,996,92,996.0,996.0,10000,7.75,188,13.08,,{'all': 57},1716572822,0,18000,0,,200
6,72.9366,68.9366,600,Snow,light snow,13n,stations,268.76,261.76,268.76,268.76,997,95,997.0,997.0,171,9.96,166,14.69,,{'all': 100},1716572822,0,18000,1507203,Drovyanoy,200
4,75.9366,79.9366,804,Clouds,overcast clouds,04n,stations,266.09,259.09,266.09,266.09,1002,88,1002.0,1002.0,10000,7.06,196,12.3,,{'all': 100},1716572824,0,25200,0,,200
5,75.9366,77.9366,803,Clouds,broken clouds,04n,stations,264.75,257.75,264.75,264.75,1001,92,1001.0,1001.0,10000,6.95,184,12.93,,{'all': 76},1716572825,0,25200,0,,200
2,79.9616,75.9616,804,Clouds,overcast clouds,04n,stations,266.63,259.63,266.63,266.63,989,93,989.0,989.0,408,9.11,229,12.43,,{'all': 100},1716572826,0,25200,0,,200
4,78.9616,76.9616,600,Snow,light snow,13n,stations,266.3,259.3,266.3,266.3,993,88,993.0,993.0,2973,8.96,223,12.69,,{'all': 100},1716572827,0,25200,0,,200
1,76.9616,76.9616,804,Clouds,overcast clouds,04n,stations,265.27,258.27,265.27,265.27,999,90,999.0,999.0,10000,8.03,197,14.13,,{'all': 91},1716572829,0,18000,0,,200
6,31.0842,78.5712,802,Clouds,scattered clouds,03n,stations,267.18,262.07,267.18,267.18,1020,77,1020.0,535.0,10000,3.4,6,2.97,,{'all': 35},1716572830,1716557999,19800,1253628,Uttarkāshi,200
9,75.9616,77.9616,803,Clouds,broken clouds,04n,stations,264.71,257.71,264.71,264.71,1001,92,1001.0,1001.0,10000,6.94,185,12.96,,{'all': 77},1716572831,0,25200,0,,200
4,71.9366,69.9366,600,Snow,light snow,13n,stations,268.6,261.6,268.6,268.6,999,95,999.0,995.0,174,8.52,175,13.67,,{'all': 100},1716572831,0,18000,1507203,Drovyanoy,200
4,74.9366,80.9366,804,Clouds,overcast clouds,04n,stations,266.86,259.86,266.86,266.86,1005,91,1005.0,1005.0,10000,7.51,189,12.74,,{'all': 95},1716572833,0,25200,0,,200
9,76.9366,78.9366,804,Clouds,overcast clouds,04n,stations,265.5,258.5,265.5,265.5,1000,91,1000.0,1000.0,10000,8.24,201,14.41,,{'all': 100},1716572834,0,18000,0,,200
1,75.9366,72.9366,803,Clouds,broken clouds,04n,stations,265.74,258.74,265.74,265.74,998,92,998.0,998.0,10000,7.94,175,13.86,,{'all': 65},1716572835,0,18000,0,,200
1,66.9366,67.9366,804,Clouds,overcast clouds,04d,stations,271.83,264.83,271.83,271.83,1009,84,1009.0,1004.0,10000,8.93,207,14.66,,{'all': 100},1716572836,1716573629,18000,1512019,Aksarka,200
7,78.9366,71.9366,600,Snow,light snow,13n,stations,266.11,259.11,266.11,266.11,992,91,992.0,992.0,6331,7.69,223,10.25,,{'all': 100},1716572837,0,18000,0,,200
5,79.9366,76.9366,600,Snow,light snow,13n,stations,266.68,259.68,266.68,266.68,990,93,990.0,990.0,347,9.32,226,12.7,,{'all': 100},1716572838,0,25200,0,,200
6,80.9366,77.9366,803,Clouds,broken clouds,04n,stations,264.72,257.72,264.72,264.72,986,95,986.0,986.0,10000,5.17,215,8.25,,{'all': 75},1716572839,0,25200,0,,200
2,38.7415,72.7681,803,Clouds,broken clouds,04n,stations,262.79,257.77,262.79,262.79,1029,92,1029.0,581.0,10000,2.56,305,2.39,,{'all': 79},1716572842,1716560506,18000,1221692,Gorno-Badakhshan,200
2,8.0674,85.2376,804,Clouds,overcast clouds,04n,stations,302.58,309.36,302.58,302.58,1005,81,1005.0,1005.0,10000,15.04,233,19.73,,{'all': 100},1716572842,1716553920,21600,0,,200
4,12.9181,82.4406,500,Rain,light rain,10n,stations,303.08,310.08,303.08,303.08,1002,81,1002.0,1002.0,10000,5.23,222,5.6,{'1h': 0.69},{'all': 99},1716572843,1716555055,18000,0,,200
4,13.2442,91.5378,503,Rain,very heavy rain,10n,stations,302.41,309.41,302.41,302.41,1000,84,1000.0,1000.0,10000,13.64,218,15.25,{'1h': 23.68},{'all': 100},1716572844,1716552903,19800,0,,200
1,11.9975,67.7898,804,Clouds,overcast clouds,04n,stations,303.43,310.43,303.43,303.43,1007,79,1007.0,1007.0,10000,6.45,266,6.95,,{'all': 100},1716572845,1716558482,18000,0,,200
9,7.9975,85.7898,804,Clouds,overcast clouds,04n,stations,302.73,309.55,302.73,302.73,1005,80,1005.0,1005.0,10000,15.32,233,21.17,,{'all': 100},1716572846,1716553781,21600,0,,200
5,29.85,79.95,801,Clouds,few clouds,02n,stations,292.17,291.98,292.17,292.17,1007,71,1007.0,838.0,10000,1.76,8,1.53,,{'all': 15},1716572846,1716557508,19800,1277907,Bāgeshwar,200
6,13.2442,100.5378,500,Rain,light rain,10n,stations,302.56,307.88,302.56,302.56,1007,75,1007.0,1007.0,10000,6.07,171,6.47,{'1h': 0.12},{'all': 100},1716572846,1716637160,25200,1606589,Samut Prakan,200
9,12.3107,72.1926,804,Clouds,overcast clouds,04n,stations,303.03,310.03,303.03,303.03,1007,83,1007.0,1007.0,10000,6.66,286,9.34,,{'all': 100},1716572848,1716557456,19800,0,,200
8,12.2442,90.5378,502,Rain,heavy intensity rain,10n,stations,302.42,309.42,302.42,302.42,1001,84,1001.0,1001.0,5324,13.98,237,16.12,{'1h': 15.38},{'all': 100},1716572848,1716553045,21600,0,,200
7,12.2442,99.5378,804,Clouds,overcast clouds,04n,stations,296.48,297.35,296.48,296.48,1008,95,1008.0,974.0,10000,0.91,262,0.85,,{'all': 100},1716572850,1716637302,25200,1151073,Prachuap Khiri Khan,200
3,1.2442,103.5378,804,Clouds,overcast clouds,04n,stations,300.75,304.14,299.37,301.24,1008,79,1008.0,1008.0,7254,1.4,331,1.56,,{'all': 100},1716572850,1716635305,28800,1882118,Tanglin Halt,200
6,9.85,83.95,804,Clouds,overcast clouds,04n,stations,302.52,309.52,302.52,302.52,1003,83,1003.0,1003.0,10000,12.79,244,16.48,,{'all': 100},1716572851,1716554397,21600,0,,200
7,2.85,92.95,804,Clouds,overcast clouds,04n,stations,302.26,307.54,302.26,302.26,1007,77,1007.0,1007.0,10000,4.12,231,5.13,,{'all': 87},1716572852,1716551586,21600,0,,200
2,5.85,73.95,804,Clouds,overcast clouds,04n,stations,302.08,307.07,302.08,302.08,1008,77,1008.0,1008.0,10000,9.07,259,10.86,,{'all': 100},1716572853,1716556423,18000,1337618,Manadhoo,200
10,8.85,76.95,502,Rain,heavy intensity rain,10n,stations,301.62,308.62,301.62,301.62,1007,92,1007.0,997.0,10000,1.36,294,2.23,{'1h': 6.48},{'all': 100},1716572855,1716555983,19800,1259243,Punalūr,200
6,11.85,71.95,804,Clouds,overcast clouds,04n,stations,303.19,310.19,303.19,303.19,1007,80,1007.0,1007.0,10000,7.17,296,8.95,,{'all': 100},1716572855,1716557469,19800,0,,200
3,27.3,81.4,800,Clear,clear sky,01n,stations,310.11,309.53,310.11,310.11,997,25,997.0,985.0,10000,2.04,122,2.21,,{'all': 2},1716572856,1716556844,19800,1269183,Jarwal,200
5,27.8,81.9,801,Clouds,few clouds,02n,stations,307.57,307.01,307.57,307.57,998,30,998.0,982.0,10000,2.31,62,2.35,,{'all': 14},1716572857,1716556785,19800,1275921,Bhinga,200
2,28.3,82.4,803,Clouds,broken clouds,04n,stations,295.99,295.77,295.99,295.99,1005,55,1005.0,849.0,10000,2.16,33,1.99,,{'all': 68},1716572858,1716556726,20700,1282635,Tulsīpur,200
10,28.8,82.9,804,Clouds,overcast clouds,04n,stations,277.06,277.06,277.06,277.06,1015,93,1015.0,608.0,9188,1.21,223,1.3,,{'all': 98},1716572860,1716556668,20700,1283712,Bāglung,200
6,29.3,83.4,802,Clouds,scattered clouds,03n,stations,276.7,274.13,276.7,276.7,1015,68,1015.0,565.0,10000,2.73,231,2.91,,{'all': 37},1716572860,1716556610,20700,1283454,Dhawalāgiri Zone,200
9,29.8,83.9,801,Clouds,few clouds,02n,stations,280.32,279.39,280.32,280.32,1011,58,1011.0,586.0,10000,1.66,267,2.69,,{'all': 14},1716572861,1716642989,28800,1279497,Zhadong,200
9,30.3,84.4,802,Clouds,scattered clouds,03n,stations,276.82,273.74,276.82,276.82,1011,50,1011.0,539.0,10000,3.44,221,4.35,,{'all': 30},1716572862,1716642934,28800,1279497,Zhadong,200
4,30.8,84.9,802,Clouds,scattered clouds,03n,stations,284.35,282.28,284.35,284.35,1004,29,1004.0,588.0,10000,3.0,223,4.11,,{'all': 30},1716572863,1716642879,28800,1280645,Maindong,200
2,31.3,85.4,802,Clouds,scattered clouds,03n,stations,283.92,281.86,283.92,283.92,1003,31,1003.0,586.0,10000,1.55,176,1.88,,{'all': 43},1716572864,1716642825,28800,1280645,Maindong,200
3,31.8,85.9,802,Clouds,scattered clouds,03n,stations,278.9,277.55,278.9,278.9,1007,56,1007.0,562.0,10000,1.85,80,2.34,,{'all': 35},1716572865,1716642772,28800,1280645,Maindong,200
1,32.3,86.4,802,Clouds,scattered clouds,03n,stations,281.25,280.6,281.25,281.25,1005,40,1005.0,576.0,10000,1.53,110,1.69,,{'all': 28},1716572866,1716642720,28800,1280645,Maindong,200
2,32.8,86.9,803,Clouds,broken clouds,04n,stations,279.61,278.6,279.61,279.61,1006,45,1006.0,565.0,10000,1.64,137,2.06,,{'all': 79},1716572866,1716642668,28800,0,,200
2,33.3,87.4,803,Clouds,broken clouds,04n,stations,278.54,276.79,278.54,278.54,1008,50,1008.0,566.0,10000,2.19,202,2.89,,{'all': 56},1716572868,1716642618,28800,0,,200
1,33.8,87.9,804,Clouds,overcast clouds,04n,stations,276.55,273.71,276.55,276.55,1009,42,1009.0,539.0,10000,3.03,308,3.1,,{'all': 100},1716572870,1716642568,28800,0,,200
8,34.3,88.4,804,Clouds,overcast clouds,04n,stations,279.12,277.8,279.12,279.12,1008,35,1008.0,561.0,10000,1.85,169,2.84,,{'all': 99},1716572871,1716642519,28800,0,,200
7,34.8,88.9,804,Clouds,overcast clouds,04n,stations,280.93,280.34,280.93,280.93,1007,28,1007.0,577.0,10000,1.44,130,3.9,,{'all': 99},1716572873,1716642472,28800,0,,200
5,35.3,89.4,804,Clouds,overcast clouds,04n,stations,278.58,274.53,278.58,278.58,1010,35,1010.0,575.0,10000,6.15,82,8.56,,{'all': 100},1716572874,1716642425,28800,0,,200
4,35.8,89.9,804,Clouds,overcast clouds,04n,stations,276.1,272.59,276.1,276.1,1014,45,1014.0,570.0,10000,3.85,104,5.84,,{'all': 100},1716572875,1716642379,28800,0,,200
2,36.3,90.4,804,Clouds,overcast clouds,04n,stations,274.71,272.45,274.71,274.71,1015,49,1015.0,565.0,10000,2.05,116,2.95,,{'all': 96},1716572876,1716642335,28800,0,,200
3,36.8,90.9,804,Clouds,overcast clouds,04n,stations,279.13,276.94,279.13,279.13,1014,43,1014.0,614.0,10000,2.85,101,3.58,,{'all': 98},1716572878,1716642291,28800,0,,200
2,37.3,91.4,804,Clouds,overcast clouds,04n,stations,277.44,275.33,277.44,277.44,1016,39,1016.0,613.0,10000,2.37,126,3.51,,{'all': 96},1716572880,1716642249,28800,1281285,Duokake,200
2,37.8,91.9,804,Clouds,overcast clouds,04n,stations,285.91,283.92,285.91,285.91,1010,26,1010.0,718.0,10000,1.82,283,2.23,,{'all': 100},1716572881,1716642208,28800,1281285,Duokake,200
1,38.3,92.4,803,Clouds,broken clouds,04n,stations,287.34,285.44,287.34,287.34,1009,24,1009.0,738.0,10000,5.66,358,9.3,,{'all': 69},1716572883,1716642168,28800,1281556,Chalengkou,200
10,38.8,92.9,800,Clear,clear sky,01n,stations,287.01,285.13,287.01,287.01,1009,26,1009.0,736.0,10000,3.86,344,4.0,,{'all': 1},1716572885,1716642130,28800,1281556,Chalengkou,200
7,39.3,93.4,800,Clear,clear sky,01n,stations,279.52,278.83,279.52,279.52,1013,29,1013.0,643.0,10000,1.37,28,1.9,,{'all': 6},1716572885,1716642093,28800,1529531,Dunhuang,200
4,39.8,93.9,802,Clouds,scattered clouds,03n,stations,294.65,293.59,294.65,294.65,1006,28,1006.0,847.0,10000,2.72,10,4.16,,{'all': 40},1716572887,1716642057,28800,1529531,Dunhuang,200
9,40.3,94.4,801,Clouds,few clouds,02n,stations,298.36,297.59,298.36,298.36,1004,25,1004.0,886.0,10000,6.21,6,9.15,,{'all': 24},1716572888,1716642023,28800,1529531,Dunhuang,200
10,40.8,94.9,802,Clouds,scattered clouds,03n,stations,296.17,295.18,296.17,296.17,1005,25,1005.0,858.0,10000,5.29,31,8.93,,{'all': 50},1716572889,1716641990,28800,1529531,Dunhuang,200
1,41.3,95.4,803,Clouds,broken clouds,04n,stations,290.06,288.72,290.06,290.06,1008,35,1008.0,814.0,10000,6.17,62,9.63,,{'all': 63},1716572890,1716641959,28800,1529004,Yuanquan,200
7,41.8,95.9,803,Clouds,broken clouds,04n,stations,287.38,285.8,287.38,287.38,1011,36,1011.0,800.0,10000,5.66,39,9.04,,{'all': 56},1716572891,1716641929,28800,1529004,Yuanquan,200
2,42.3,96.4,803,Clouds,broken clouds,04n,stations,289.25,287.7,289.25,289.25,1010,30,1010.0,829.0,10000,1.91,302,2.65,,{'all': 73},1716572891,1716641901,28800,0,,200
3,42.8,96.9,803,Clouds,broken clouds,04n,stations,291.29,289.79,291.29,291.29,1008,24,1008.0,858.0,10000,3.74,276,4.98,,{'all': 82},1716572892,1716641875,25200,0,,200
10,43.3,97.4,804,Clouds,overcast clouds,04n,stations,291.1,289.53,291.1,291.1,1007,22,1007.0,838.0,10000,7.52,296,13.6,,{'all': 87},1716572892,1716641850,25200,0,,200
8,43.8,97.9,804,Clouds,overcast clouds,04n,stations,294.28,292.94,294.28,294.28,1006,19,1006.0,892.0,10000,4.61,297,7.11,,{'all': 94},1716572893,1716641828,25200,1516187,Bulgan,200
5,44.3,98.4,803,Clouds,broken clouds,04n,stations,291.75,290.24,291.75,291.75,1006,22,1006.0,846.0,10000,1.99,9,5.0,,{'all': 58},1716572893,1716641807,28800,1516187,Bulgan,200
1,44.8,98.9,802,Clouds,scattered clouds,03n,stations,286.44,284.74,286.44,286.44,1009,35,1009.0,788.0,10000,5.75,9,8.62,,{'all': 49},1716572894,1716641789,28800,1516187,Bulgan,200
1,45.3,99.4,803,Clouds,broken clouds,04n,stations,286.87,285.66,286.87,286.87,1010,52,1010.0,822.0,10000,1.39,115,4.79,,{'all': 58},1716572894,1716641773,28800,1516290,Bayanhongor Aymag,200
4,45.8,99.9,803,Clouds,broken clouds,04n,stations,287.97,287.05,287.97,287.97,1010,59,1010.0,857.0,10000,8.06,136,9.56,,{'all': 79},1716572895,1716641759,28800,1516272,Bayansayr,200
8,46.3,100.4,801,Clouds,few clouds,02n,stations,281.56,281.56,281.56,281.56,1013,86,1013.0,803.0,10000,0.75,68,3.69,,{'all': 19},1716572896,1716641747,28800,2030696,Höhbürd,200
10,46.8,100.9,804,Clouds,overcast clouds,04n,stations,275.71,272.55,275.71,275.71,1017,95,1017.0,750.0,4229,3.22,14,3.93,,{'all': 94},1716572897,1716641738,28800,2031402,Erdenetsogt,200
7,47.3,101.4,804,Clouds,overcast clouds,04n,stations,275.52,273.3,275.52,275.52,1020,95,1020.0,794.0,5100,2.14,199,2.43,,{'all': 100},1716572897,1716641731,28800,2028606,Cecerleg,200
1,47.8,101.9,804,Clouds,overcast clouds,04n,stations,282.31,280.59,282.31,282.31,1016,81,1016.0,854.0,10000,3.1,222,5.34,,{'all': 100},1716572898,1716641727,28800,2030175,Jargalant,200
2,48.3,102.4,804,Clouds,overcast clouds,04n,stations,283.78,282.73,283.78,283.78,1015,70,1015.0,861.0,10000,0.86,107,1.02,,{'all': 90},1716572898,1716641725,28800,2030502,Höshööt,200
